,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
422,Norte,RR,,14,,,,2022-08-04,31,605761.0,173286,219,2158,0,,,
423,Norte,RR,,14,,,,2022-08-05,31,605761.0,173401,115,2158,0,,,
424,Norte,RR,,14,,,,2022-08-06,31,605761.0,173401,0,2158,0,,,
425,Norte,RR,,14,,,,2022-08-07,32,605761.0,173401,0,2158,0,,,
426,Norte,RR,,14,,,,2022-08-08,32,605761.0,173498,97,2161,3,,,
427,Norte,RR,,14,,,,2022-08-09,32,605761.0,173610,112,2161,0,,,
428,Norte,RR,,14,,,,2022-08-10,32,605761.0,173733,123,2161,0,,,
429,Norte,RR,,14,,,,2022-08-11,32,605761.0,173827,94,2165,4,,,
430,Norte,RR,,14,,,,2022-08-12,32,605761.0,173945,118,2165,0,,,
431,Norte,RR,,14,,,,2022-08-13,32,605761.0,173945,0,2165,0,,,
432,Norte,RR,,14,,,,2022-08-14,33,605761.0,173945,0,2165,0,,,
433,Norte,RR,,14,,,,2022-08-15,33,605761.0,174016,71,2165,0,,,
434,Norte,RR,,14,,,,2022-08-16,33,605761.0,174089,73,2165,0,,,
435,Norte,RR,,14,,,,2022-08-17,33,605761.0,174146,57,2165,0,,,
436,Norte,RR,,14,,,,2022-08-18,33,605761.0,174184,38,2165,0,,,
437,Norte,RR,,14,,,,2022-08-19,33,605761.0,174278,94,2167,2,,,
438,Norte,RR,,14,,,,2022-08-20,33,605761.0,174278,0,2167,0,,,
439,Norte,RR,,14,,,,2022-08-21,34,605761.0,174278,0,2167,0,,,
440,Norte,RR,,14,,,,2022-08-22,34,605761.0,174350,72,2167,0,,,
441,Norte,RR,,14,,,,2022-08-23,34,605761.0,174403,53,2167,0,,,
442,Norte,RR,,14,,,,2022-08-24,34,605761.0,174480,77,2167,0,,,
443,Norte,RR,,14,,,,2022-08-25,34,605761.0,174522,42,2167,0,,,
444,Norte,RR,,14,,,,2022-08-26,34,605761.0,174551,29,2167,0,,,
445,Norte,RR,,14,,,,2022-08-27,34,605761.0,174551,0,2167,0,,,
446,Norte,RR,,14,,,,2022-08-28,35,605761.0,174551,0,2167,0,,,
447,Norte,RR,,14,,,,2022-08-29,35,605761.0,174569,18,2167,0,,,
448,Norte,RR,,14,,,,2022-08-30,35,605761.0,174615,46,2171,4,,,
449,Norte,RR,,14,,,,2022-08-31,35,605761.0,174701,86,2172,1,,,
450,Norte,RR,,14,,,,2022-09-01,35,605761.0,174762,61,2172,0,,,
451,Norte,RR,,14,,,,2022-09-02,35,605761.0,174795,33,2172,0,,,
452,Norte,RR,,14,,,,2022-09-03,35,605761.0,174795,0,2172,0,,,
453,Norte,RR,,14,,,,2022-09-04,36,605761.0,174795,0,2172,0,,,
454,Norte,RR,,14,,,,2022-09-05,36,605761.0,174842,47,2173,1,,,
455,Norte,RR,,14,,,,2022-09-06,36,605761.0,174889,47,2173,0,,,
456,Norte,RR,,14,,,,2022-09-07,36,605761.0,174889,0,2173,0,,,
457,Norte,RR,,14,,,,2022-09-08,36,605761.0,174907,18,2173,0,,,
458,Norte,RR,,14,,,,2022-09-09,36,605761.0,174921,14,2173,0,,,
459,Norte,RR,,14,,,,2022-09-10,36,605761.0,174921,0,2173,0,,,
460,Norte,RR,,14,,,,2022-09-11,37,605761.0,174921,0,2173,0,,,
461,Norte,RR,,14,,,,2022-09-12,37,605761.0,174933,12,2173,0,,,
462,Norte,RR,,14,,,,2022-09-13,37,605761.0,174952,19,2173,0,,,
463,Norte,RR,,14,,,,2022-09-14,37,605761.0,174963,11,2173,0,,,
464,Norte,RR,,14,,,,2022-09-15,37,605761.0,174971,8,2173,0,,,
465,Norte,RR,,14,,,,2022-09-16,37,605761.0,174973,2,2173,0,,,
466,Norte,RR,,14,,,,2022-09-17,37,605761.0,174973,0,2173,0,,,
467,Norte,RR,,14,,,,2022-09-18,38,605761.0,174973,0,2173,0,,,
468,Norte,RR,,14,,,,2022-09-19,38,605761.0,174977,4,2173,0,,,
469,Norte,RR,,14,,,,2022-09-20,38,605761.0,174985,8,2173,0,,,
470,Norte,RR,,14,,,,2022-09-21,38,605761.0,174991,6,2173,0,,,
471,Norte,RR,,14,,,,2022-09-22,38,605761.0,175007,16,2173,0,,,
472,Norte,RR,,14,,,,2022-09-23,38,605761.0,175007,0,2173,0,,,
473,Norte,RR,,14,,,,2022-09-24,38,605761.0,175007,0,2173,0,,,
474,Norte,RR,,14,,,,2022-09-25,39,605761.0,175007,0,2173,0,,,
475,Norte,RR,,14,,,,2022-09-26,39,605761.0,175011,4,2173,0,,,
476,Norte,RR,,14,,,,2022-09-27,39,605761.0,175014,3,2173,0,,,
477,Norte,RR,,14,,,,2022-09-28,39,605761.0,175029,15,2173,0,,,
478,Norte,RR,,14,,,,2022-09-29,39,605761.0,175042,13,2173,0,,,
479,Norte,RR,,14,,,,2022-09-30,39,605761.0,175057,15,2173,0,,,
480,Norte,RR,,14,,,,2022-10-01,39,605761.0,175057,0,2173,0,,,
481,Norte,RR,,14,,,,2022-10-02,40,605761.0,175057,0,2173,0,,,
482,Norte,RR,,14,,,,2022-10-03,40,605761.0,175074,17,2173,0,,,
483,Norte,RR,,14,,,,2022-10-04,40,605761.0,175081,7,2173,0,,,
484,Norte,RR,,14,,,,2022-10-05,40,605761.0,175081,0,2173,0,,,
485,Norte,PA,,15,,,,2022-07-01,26,8602865.0,783362,470,18466,3,,,
486,Norte,PA,,15,,,,2022-07-02,26,8602865.0,783714,352,18468,2,,,
487,Norte,PA,,15,,,,2022-07-03,27,8602865.0,783858,144,18470,2,,,
488,Norte,PA,,15,,,,2022-07-04,27,8602865.0,784031,173,18471,1,,,
489,Norte,PA,,15,,,,2022-07-05,27,8602865.0,784552,521,18473,2,,,
490,Norte,PA,,15,,,,2022-07-06,27,8602865.0,785328,776,18475,2,,,
491,Norte,PA,,15,,,,2022-07-07,27,8602865.0,786133,805,18476,1,,,
492,Norte,PA,,15,,,,2022-07-08,27,8602865.0,786922,789,18477,1,,,
493,Norte,PA,,15,,,,2022-07-09,27,8602865.0,787551,629,18478,1,,,
494,Norte,PA,,15,,,,2022-07-10,28,8602865.0,787729,178,18480,2,,,
495,Norte,PA,,15,,,,2022-07-11,28,8602865.0,787809,80,18482,2,,,
496,Norte,PA,,15,,,,2022-07-12,28,8602865.0,788901,1092,18483,1,,,
497,Norte,PA,,15,,,,2022-07-13,28,8602865.0,790267,1366,18486,3,,,
498,Norte,PA,,15,,,,2022-07-14,28,8602865.0,791861,1594,18487,1,,,
499,Norte,PA,,15,,,,2022-07-15,28,8602865.0,793142,1281,18490,3,,,
500,Norte,PA,,15,,,,2022-07-16,28,8602865.0,794401,1259,18491,1,,,
501,Norte,PA,,15,,,,2022-07-17,29,8602865.0,794543,142,18493,2,,,
502,Norte,PA,,15,,,,2022-07-18,29,8602865.0,794688,145,18495,2,,,
503,Norte,PA,,15,,,,2022-07-19,29,8602865.0,796170,1482,18499,4,,,
504,Norte,PA,,15,,,,2022-07-20,29,8602865.0,797701,1531,18500,1,,,
505,Norte,PA,,15,,,,2022-07-21,29,8602865.0,799878,2177,18502,2,,,
506,Norte,PA,,15,,,,2022-07-22,29,8602865.0,801606,1728,18505,3,,,
507,Norte,PA,,15,,,,2022-07-23,29,8602865.0,802892,1286,18511,6,,,
508,Norte,PA,,15,,,,2022-07-24,30,8602865.0,803202,310,18512,1,,,
509,Norte,PA,,15,,,,2022-07-25,30,8602865.0,803587,385,18515,3,,,
510,Norte,PA,,15,,,,2022-07-26,30,8602865.0,805267,1680,18521,6,,,
511,Norte,PA,,15,,,,2022-07-27,30,8602865.0,806900,1633,18527,6,,,
512,Norte,PA,,15,,,,2022-07-28,30,8602865.0,806900,0,18527,0,,,
513,Norte,PA,,15,,,,2022-07-29,30,8602865.0,809892,2992,18537,10,,,
514,Norte,PA,,15,,,,2022-07-30,30,8602865.0,810869,977,18542,5,,,
515,Norte,PA,,15,,,,2022-07-31,31,8602865.0,811086,217,18543,1,,,
516,Norte,PA,,15,,,,2022-08-01,31,8602865.0,811374,288,18545,2,,,
517,Norte,PA,,15,,,,2022-08-02,31,8602865.0,812659,1285,18548,3,,,
518,Norte,PA,,15,,,,2022-08-03,31,8602865.0,814078,1419,18551,3,,,
519,Norte,PA,,15,,,,2022-08-04,31,8602865.0,815366,1288,18554,3,,,
520,Norte,PA,,15,,,,2022-08-05,31,8602865.0,816549,1183,18561,7,,,
521,Norte,PA,,15,,,,2022-08-06,31,8602865.0,817372,823,18565,4,,,
522,Norte,PA,,15,,,,2022-08-07,32,8602865.0,817817,445,18569,4,,,
523,Norte,PA,,15,,,,2022-08-08,32,8602865.0,818377,560,18570,1,,,
524,Norte,PA,,15,,,,2022-08-09,32,8602865.0,819373,996,18573,3,,,
525,Norte,PA,,15,,,,2022-08-10,32,8602865.0,820560,1187,18577,4,,,
526,Norte,PA,,15,,,,2022-08-11,32,8602865.0,821444,884,18582,5,,,
527,Norte,PA,,15,,,,2022-08-12,32,8602865.0,822383,939,18586,4,,,
528,Norte,PA,,15,,,,2022-08-13,32,8602865.0,823129,746,18587,1,,,
529,Norte,PA,,15,,,,2022-08-14,33,8602865.0,823514,385,18588,1,,,
530,Norte,PA,,15,,,,2022-08-15,33,8602865.0,823651,137,18590,2,,,
531,Norte,PA,,15,,,,2022-08-16,33,8602865.0,823762,111,18591,1,,,
532,Norte,PA,,15,,,,2022-08-17,33,8602865.0,824456,694,18593,2,,,
533,Norte,PA,,15,,,,2022-08-18,33,8602865.0,825269,813,18598,5,,,
534,Norte,PA,,15,,,,2022-08-19,33,8602865.0,826183,914,18602,4,,,
535,Norte,PA,,15,,,,2022-08-20,33,8602865.0,826883,700,18612,10,,,
536,Norte,PA,,15,,,,2022-08-21,34,8602865.0,827204,321,18630,18,,,
537,Norte,PA,,15,,,,2022-08-22,34,8602865.0,827347,143,18635,5,,,
538,Norte,PA,,15,,,,2022-08-23,34,8602865.0,828047,700,18642,7,,,
539,Norte,PA,,15,,,,2022-08-24,34,8602865.0,828526,479,18651,9,,,
540,Norte,PA,,15,,,,2022-08-25,34,8602865.0,828996,470,18657,6,,,
541,Norte,PA,,15,,,,2022-08-26,34,8602865.0,829647,651,18700,43,,,
542,Norte,PA,,15,,,,2022-08-27,34,8602865.0,830209,562,18714,14,,,
543,Norte,PA,,15,,,,2022-08-28,35,8602865.0,830611,402,18719,5,,,
544,Norte,PA,,15,,,,2022-08-29,35,8602865.0,830958,347,18721,2,,,
545,Norte,PA,,15,,,,2022-08-30,35,8602865.0,831497,539,18726,5,,,
546,Norte,PA,,15,,,,2022-08-31,35,8602865.0,832101,604,18735,9,,,
547,Norte,PA,,15,,,,2022-09-01,35,8602865.0,832450,349,18752,17,,,
548,Norte,PA,,15,,,,2022-09-02,35,8602865.0,832777,327,18760,8,,,
549,Norte,PA,,15,,,,2022-09-03,35,8602865.0,833071,294,18772,12,,,
550,Norte,PA,,15,,,,2022-09-04,36,8602865.0,833447,376,18776,4,,,
551,Norte,PA,,15,,,,2022-09-05,36,8602865.0,833804,357,18782,6,,,
552,Norte,PA,,15,,,,2022-09-06,36,8602865.0,834132,328,18793,11,,,
553,Norte,PA,,15,,,,2022-09-07,36,8602865.0,834534,402,18801,8,,,
554,Norte,PA,,15,,,,2022-09-08,36,8602865.0,834535,1,18801,0,,,
555,Norte,PA,,15,,,,2022-09-09,36,8602865.0,834883,348,18812,11,,,
556,Norte,PA,,15,,,,2022-09-10,36,8602865.0,835226,343,18813,1,,,
557,Norte,PA,,15,,,,2022-09-11,37,8602865.0,835521,295,18814,1,,,
558,Norte,PA,,15,,,,2022-09-12,37,8602865.0,835736,215,18815,1,,,
559,Norte,PA,,15,,,,2022-09-13,37,8602865.0,835991,255,18817,2,,,
560,Norte,PA,,15,,,,2022-09-14,37,8602865.0,836261,270,18818,1,,,
561,Norte,PA,,15,,,,2022-09-15,37,8602865.0,836578,317,18820,2,,,
562,Norte,PA,,15,,,,2022-09-16,37,8602865.0,836942,364,18823,3,,,
563,Norte,PA,,15,,,,2022-09-17,37,8602865.0,837178,236,18825,2,,,
564,Norte,PA,,15,,,,2022-09-18,38,8602865.0,837480,302,18825,0,,,
565,Norte,PA,,15,,,,2022-09-19,38,8602865.0,837568,88,18826,1,,,
566,Norte,PA,,15,,,,2022-09-20,38,8602865.0,837892,324,18827,1,,,
567,Norte,PA,,15,,,,2022-09-21,38,8602865.0,838187,295,18828,1,,,
568,Norte,PA,,15,,,,2022-09-22,38,8602865.0,838566,379,18830,2,,,
569,Norte,PA,,15,,,,2022-09-23,38,8602865.0,838855,289,18830,0,,,
570,Norte,PA,,15,,,,2022-09-24,38,8602865.0,839035,180,18839,9,,,
571,Norte,PA,,15,,,,2022-09-25,39,8602865.0,839111,76,18841,2,,,
572,Norte,PA,,15,,,,2022-09-26,39,8602865.0,839160,49,18842,1,,,
573,Norte,PA,,15,,,,2022-09-27,39,8602865.0,839441,281,18845,3,,,
574,Norte,PA,,15,,,,2022-09-28,39,8602865.0,839629,188,18846,1,,,
575,Norte,PA,,15,,,,2022-09-29,39,8602865.0,839896,267,18849,3,,,
576,Norte,PA,,15,,,,2022-09-30,39,8602865.0,840087,191,18852,3,,,
577,Norte,PA,,15,,,,2022-10-01,39,8602865.0,840259,172,18854,2,,,
578,Norte,PA,,15,,,,2022-10-02,40,8602865.0,840342,83,18856,2,,,
579,Norte,PA,,15,,,,2022-10-03,40,8602865.0,840345,3,18857,1,,,
580,Norte,PA,,15,,,,2022-10-04,40,8602865.0,840515,170,18859,2,,,
581,Norte,PA,,15,,,,2022-10-05,40,8602865.0,840675,160,18863,4,,,
582,Norte,AP,,16,,,,2022-07-01,26,845731.0,161371,199,2140,0,,,
583,Norte,AP,,16,,,,2022-07-02,26,845731.0,161611,240,2140,0,,,
584,Norte,AP,,16,,,,2022-07-03,27,845731.0,161739,128,2140,0,,,
585,Norte,AP,,16,,,,2022-07-04,27,845731.0,161879,140,2141,1,,,
586,Norte,AP,,16,,,,2022-07-05,27,845731.0,162327,448,2141,0,,,
587,Norte,AP,,16,,,,2022-07-06,27,845731.0,162759,432,2141,0,,,
588,Norte,AP,,16,,,,2022-07-07,27,845731.0,163250,491,2141,0,,,
589,Norte,AP,,16,,,,2022-07-08,27,845731.0,163850,600,2141,0,,,
590,Norte,AP,,16,,,,2022-07-09,27,845731.0,164422,572,2141,0,,,
591,Norte,AP,,16,,,,2022-07-10,28,845731.0,164845,423,2141,0,,,
592,Norte,AP,,16,,,,2022-07-11,28,845731.0,165490,645,2145,4,,,
593,Norte,AP,,16,,,,2022-07-12,28,845731.0,166597,1107,2145,0,,,
594,Norte,AP,,16,,,,2022-07-13,28,845731.0,167600,1003,2148,3,,,
595,Norte,AP,,16,,,,2022-07-14,28,845731.0,168489,889,2148,0,,,
596,Norte,AP,,16,,,,2022-07-15,28,845731.0,169426,937,2149,1,,,
597,Norte,AP,,16,,,,2022-07-16,28,845731.0,170179,753,2149,0,,,
598,Norte,AP,,16,,,,2022-07-17,29,845731.0,170497,318,2149,0,,,
599,Norte,AP,,16,,,,2022-07-18,29,845731.0,171171,674,2149,0,,,
600,Norte,AP,,16,,,,2022-07-19,29,845731.0,172041,870,2149,0,,,
601,Norte,AP,,16,,,,2022-07-20,29,845731.0,172766,725,2149,0,,,
602,Norte,AP,,16,,,,2022-07-21,29,845731.0,173413,647,2149,0,,,
603,Norte,AP,,16,,,,2022-07-22,29,845731.0,173935,522,2149,0,,,
604,Norte,AP,,16,,,,2022-07-23,29,845731.0,174359,424,2149,0,,,
605,Norte,AP,,16,,,,2022-07-24,30,845731.0,174514,155,2149,0,,,
606,Norte,AP,,16,,,,2022-07-25,30,845731.0,174912,398,2149,0,,,
607,Norte,AP,,16,,,,2022-07-26,30,845731.0,175292,380,2149,0,,,
608,Norte,AP,,16,,,,2022-07-27,30,845731.0,175682,390,2149,0,,,
609,Norte,AP,,16,,,,2022-07-28,30,845731.0,175956,274,2149,0,,,
610,Norte,AP,,16,,,,2022-07-29,30,845731.0,176224,268,2149,0,,,
611,Norte,AP,,16,,,,2022-07-30,30,845731.0,176379,155,2149,0,,,
612,Norte,AP,,16,,,,2022-07-31,31,845731.0,176482,103,2149,0,,,
613,Norte,AP,,16,,,,2022-08-01,31,845731.0,176626,144,2151,2,,,
614,Norte,AP,,16,,,,2022-08-02,31,845731.0,176767,141,2153,2,,,
615,Norte,AP,,16,,,,2022-08-03,31,845731.0,176916,149,2153,0,,,
616,Norte,AP,,16,,,,2022-08-04,31,845731.0,177022,106,2153,0,,,
617,Norte,AP,,16,,,,2022-08-05,31,845731.0,177160,138,2153,0,,,
618,Norte,AP,,16,,,,2022-08-06,31,845731.0,177228,68,2153,0,,,
619,Norte,AP,,16,,,,2022-08-07,32,845731.0,177285,57,2153,0,,,
620,Norte,AP,,16,,,,2022-08-08,32,845731.0,177335,50,2153,0,,,
621,Norte,AP,,16,,,,2022-08-09,32,845731.0,177442,107,2153,0,,,
622,Norte,AP,,16,,,,2022-08-10,32,845731.0,177576,134,2153,0,,,
623,Norte,AP,,16,,,,2022-08-11,32,845731.0,177628,52,2153,0,,,
624,Norte,AP,,16,,,,2022-08-12,32,845731.0,177696,68,2155,2,,,
625,Norte,AP,,16,,,,2022-08-13,32,845731.0,177727,31,2155,0,,,
626,Norte,AP,,16,,,,2022-08-14,33,845731.0,177749,22,2155,0,,,
627,Norte,AP,,16,,,,2022-08-15,33,845731.0,177772,23,2155,0,,,
628,Norte,AP,,16,,,,2022-08-16,33,845731.0,177812,40,2157,2,,,
629,Norte,AP,,16,,,,2022-08-17,33,845731.0,177871,59,2157,0,,,
630,Norte,AP,,16,,,,2022-08-18,33,845731.0,177892,21,2157,0,,,
631,Norte,AP,,16,,,,2022-08-19,33,845731.0,177915,23,2157,0,,,
632,Norte,AP,,16,,,,2022-08-20,33,845731.0,177932,17,2157,0,,,
633,Norte,AP,,16,,,,2022-08-21,34,845731.0,177954,22,2157,0,,,
634,Norte,AP,,16,,,,2022-08-22,34,845731.0,177972,18,2158,1,,,
635,Norte,AP,,16,,,,2022-08-23,34,845731.0,177991,19,2158,0,,,
636,Norte,AP,,16,,,,2022-08-24,34,845731.0,178006,15,2158,0,,,
637,Norte,AP,,16,,,,2022-08-25,34,845731.0,178037,31,2158,0,,,
638,Norte,AP,,16,,,,2022-08-26,34,845731.0,178046,9,2158,0,,,
639,Norte,AP,,16,,,,2022-08-27,34,845731.0,178056,10,2158,0,,,
640,Norte,AP,,16,,,,2022-08-28,35,845731.0,178057,1,2158,0,,,
641,Norte,AP,,16,,,,2022-08-29,35,845731.0,178064,7,2158,0,,,
642,Norte,AP,,16,,,,2022-08-30,35,845731.0,178071,7,2158,0,,,
643,Norte,AP,,16,,,,2022-08-31,35,845731.0,178081,10,2158,0,,,
644,Norte,AP,,16,,,,2022-09-01,35,845731.0,178087,6,2158,0,,,
645,Norte,AP,,16,,,,2022-09-02,35,845731.0,178106,19,2158,0,,,
646,Norte,AP,,16,,,,2022-09-03,35,845731.0,178110,4,2158,0,,,
647,Norte,AP,,16,,,,2022-09-04,36,845731.0,178111,1,2158,0,,,
648,Norte,AP,,16,,,,2022-09-05,36,845731.0,178115,4,2158,0,,,
649,Norte,AP,,16,,,,2022-09-06,36,845731.0,178126,11,2159,1,,,
650,Norte,AP,,16,,,,2022-09-07,36,845731.0,178154,28,2159,0,,,
651,Norte,AP,,16,,,,2022-09-08,36,845731.0,178168,14,2159,0,,,
652,Norte,AP,,16,,,,2022-09-09,36,845731.0,178178,10,2159,0,,,
653,Norte,AP,,16,,,,2022-09-10,36,845731.0,178179,1,2159,0,,,
654,Norte,AP,,16,,,,2022-09-11,37,845731.0,178179,0,2159,0,,,
655,Norte,AP,,16,,,,2022-09-12,37,845731.0,178185,6,2159,0,,,
656,Norte,AP,,16,,,,2022-09-13,37,845731.0,178187,2,2159,0,,,
657,Norte,AP,,16,,,,2022-09-14,37,845731.0,178187,0,2159,0,,,
658,Norte,AP,,16,,,,2022-09-15,37,845731.0,178204,17,2159,0,,,
659,Norte,AP,,16,,,,2022-09-16,37,845731.0,178209,5,2159,0,,,
660,Norte,AP,,16,,,,2022-09-17,37,845731.0,178210,1,2159,0,,,
661,Norte,AP,,16,,,,2022-09-18,38,845731.0,178210,0,2159,0,,,
662,Norte,AP,,16,,,,2022-09-19,38,845731.0,178224,14,2163,4,,,
663,Norte,AP,,16,,,,2022-09-20,38,845731.0,178240,16,2163,0,,,
664,Norte,AP,,16,,,,2022-09-21,38,845731.0,178242,2,2163,0,,,
665,Norte,AP,,16,,,,2022-09-22,38,845731.0,178260,18,2163,0,,,
666,Norte,AP,,16,,,,2022-09-23,38,845731.0,178261,1,2163,0,,,
667,Norte,AP,,16,,,,2022-09-24,38,845731.0,178261,0,2163,0,,,
668,Norte,AP,,16,,,,2022-09-25,39,845731.0,178262,1,2163,0,,,
669,Norte,AP,,16,,,,2022-09-26,39,845731.0,178265,3,2163,0,,,
670,Norte,AP,,16,,,,2022-09-27,39,845731.0,178266,1,2163,0,,,
671,Norte,AP,,16,,,,2022-09-28,39,845731.0,178272,6,2163,0,,,
672,Norte,AP,,16,,,,2022-09-29,39,845731.0,178276,4,2163,0,,,
673,Norte,AP,,16,,,,2022-09-30,39,845731.0,178276,0,2163,0,,,
674,Norte,AP,,16,,,,2022-10-01,39,845731.0,178276,0,2163,0,,,
675,Norte,AP,,16,,,,2022-10-02,40,845731.0,178276,0,2163,0,,,
676,Norte,AP,,16,,,,2022-10-03,40,845731.0,178277,1,2163,0,,,
677,Norte,AP,,16,,,,2022-10-04,40,845731.0,178280,3,2163,0,,,
678,Norte,AP,,16,,,,2022-10-05,40,845731.0,178281,1,2163,0,,,
679,Norte,TO,,17,,,,2022-07-01,26,1572866.0,321874,1131,4168,4,,,
680,Norte,TO,,17,,,,2022-07-02,26,1572866.0,321874,0,4168,0,,,
681,Norte,TO,,17,,,,2022-07-03,27,1572866.0,321874,0,4168,0,,,
682,Norte,TO,,17,,,,2022-07-04,27,1572866.0,323134,1260,4168,0,,,
683,Norte,TO,,17,,,,2022-07-05,27,1572866.0,324424,1290,4168,0,,,
684,Norte,TO,,17,,,,2022-07-06,27,1572866.0,325855,1431,4168,0,,,
685,Norte,TO,,17,,,,2022-07-07,27,1572866.0,327113,1258,4169,1,,,
686,Norte,TO,,17,,,,2022-07-08,27,1572866.0,328085,972,4169,0,,,
687,Norte,TO,,17,,,,2022-07-09,27,1572866.0,328085,0,4169,0,,,
688,Norte,TO,,17,,,,2022-07-10,28,1572866.0,328085,0,4169,0,,,
689,Norte,TO,,17,,,,2022-07-11,28,1572866.0,329172,1087,4170,1,,,
690,Norte,TO,,17,,,,2022-07-12,28,1572866.0,330486,1314,4171,1,,,
691,Norte,TO,,17,,,,2022-07-13,28,1572866.0,331359,873,4171,0,,,
692,Norte,TO,,17,,,,2022-07-14,28,1572866.0,332282,923,4172,1,,,
693,Norte,TO,,17,,,,2022-07-15,28,1572866.0,333042,760,4172,0,,,
694,Norte,TO,,17,,,,2022-07-16,28,1572866.0,333042,0,4172,0,,,
695,Norte,TO,,17,,,,2022-07-17,29,1572866.0,333042,0,4172,0,,,
696,Norte,TO,,17,,,,2022-07-18,29,1572866.0,333700,658,4176,4,,,
697,Norte,TO,,17,,,,2022-07-19,29,1572866.0,334388,688,4176,0,,,
698,Norte,TO,,17,,,,2022-07-20,29,1572866.0,335116,728,4180,4,,,
699,Norte,TO,,17,,,,2022-07-21,29,1572866.0,335793,677,4182,2,,,
700,Norte,TO,,17,,,,2022-07-22,29,1572866.0,336571,778,4182,0,,,
701,Norte,TO,,17,,,,2022-07-23,29,1572866.0,336571,0,4182,0,,,
702,Norte,TO,,17,,,,2022-07-24,30,1572866.0,336571,0,4182,0,,,
703,Norte,TO,,17,,,,2022-07-25,30,1572866.0,337036,465,4182,0,,,
704,Norte,TO,,17,,,,2022-07-26,30,1572866.0,337550,514,4183,1,,,
705,Norte,TO,,17,,,,2022-07-27,30,1572866.0,337948,398,4184,1,,,
706,Norte,TO,,17,,,,2022-07-28,30,1572866.0,338531,583,4184,0,,,
707,Norte,TO,,17,,,,2022-07-29,30,1572866.0,338915,384,4184,0,,,
708,Norte,TO,,17,,,,2022-07-30,30,1572866.0,338915,0,4184,0,,,
709,Norte,TO,,17,,,,2022-07-31,31,1572866.0,338915,0,4184,0,,,
710,Norte,TO,,17,,,,2022-08-01,31,1572866.0,339301,386,4186,2,,,
711,Norte,TO,,17,,,,2022-08-02,31,1572866.0,339698,397,4187,1,,,
712,Norte,TO,,17,,,,2022-08-03,31,1572866.0,339955,257,4188,1,,,
713,Norte,TO,,17,,,,2022-08-04,31,1572866.0,340214,259,4188,0,,,
714,Norte,TO,,17,,,,2022-08-05,31,1572866.0,340690,476,4189,1,,,
715,Norte,TO,,17,,,,2022-08-06,31,1572866.0,340690,0,4189,0,,,
716,Norte,TO,,17,,,,2022-08-07,32,1572866.0,340690,0,4189,0,,,
717,Norte,TO,,17,,,,2022-08-08,32,1572866.0,340922,232,4189,0,,,
718,Norte,TO,,17,,,,2022-08-09,32,1572866.0,341272,350,4189,0,,,
719,Norte,TO,,17,,,,2022-08-10,32,1572866.0,341544,272,4189,0,,,
720,Norte,TO,,17,,,,2022-08-11,32,1572866.0,341765,221,4189,0,,,
721,Norte,TO,,17,,,,2022-08-12,32,1572866.0,341920,155,4190,1,,,
722,Norte,TO,,17,,,,2022-08-13,32,1572866.0,341920,0,4190,0,,,
723,Norte,TO,,17,,,,2022-08-14,33,1572866.0,341920,0,4190,0,,,
724,Norte,TO,,17,,,,2022-08-15,33,1572866.0,342092,172,4190,0,,,
725,Norte,TO,,17,,,,2022-08-16,33,1572866.0,342253,161,4191,1,,,
726,Norte,TO,,17,,,,2022-08-17,33,1572866.0,342509,256,4191,0,,,
727,Norte,TO,,17,,,,2022-08-18,33,1572866.0,342622,113,4193,2,,,
728,Norte,TO,,17,,,,2022-08-19,33,1572866.0,342776,154,4193,0,,,
729,Norte,TO,,17,,,,2022-08-20,33,1572866.0,342776,0,4193,0,,,
730,Norte,TO,,17,,,,2022-08-21,34,1572866.0,342776,0,4193,0,,,
731,Norte,TO,,17,,,,2022-08-22,34,1572866.0,342886,110,4196,3,,,
732,Norte,TO,,17,,,,2022-08-23,34,1572866.0,342886,0,4196,0,,,
733,Norte,TO,,17,,,,2022-08-24,34,1572866.0,343083,197,4196,0,,,
734,Norte,TO,,17,,,,2022-08-25,34,1572866.0,343244,161,4196,0,,,
735,Norte,TO,,17,,,,2022-08-26,34,1572866.0,343337,93,4196,0,,,
736,Norte,TO,,17,,,,2022-08-27,34,1572866.0,343337,0,4196,0,,,
737,Norte,TO,,17,,,,2022-08-28,35,1572866.0,343337,0,4196,0,,,
738,Norte,TO,,17,,,,2022-08-29,35,1572866.0,343387,50,4196,0,,,
739,Norte,TO,,17,,,,2022-08-30,35,1572866.0,343504,117,4196,0,,,
740,Norte,TO,,17,,,,2022-08-31,35,1572866.0,343676,172,4196,0,,,
741,Norte,TO,,17,,,,2022-09-01,35,1572866.0,343761,85,4199,3,,,
742,Norte,TO,,17,,,,2022-09-02,35,1572866.0,343832,71,4199,0,,,
743,Norte,TO,,17,,,,2022-09-03,35,1572866.0,343832,0,4199,0,,,
744,Norte,TO,,17,,,,2022-09-04,36,1572866.0,343832,0,4199,0,,,
745,Norte,TO,,17,,,,2022-09-05,36,1572866.0,343925,93,4199,0,,,
746,Norte,TO,,17,,,,2022-09-06,36,1572866.0,343933,8,4199,0,,,
